Mal_id,Title,Title English,Title Japanese,Type,Source,Episodes,Status,Airing,Aired From,Aired To,Score,Rank,Popularity,Members,Favorites,Synopsis,Studios,Genres,Themes
33934,Trigger-chan,,トリガーちゃん,ONA,Original,1.0,Finished Airing,False,2016-08-22,,6.21,8782.0,6126,12615,6,"The fifth anniversary of Trigger has been marked with a Uchuu Patrol Luluco marathon on NND that ended with a special animated sequence featuring mascot Trigger-chan and her buddies Muzzle and Spring.

(Source: Crunchyroll)",Trigger,Action,
33936,JA Kumamoto Keizairen,,JA熊本経済連,ONA,Original,2.0,Finished Airing,False,2016-05-16,2019-10-31,5.85,10664.0,16828,516,1,"The Kumamoto Prefecture Agricultural Cooperative Union's website began streaming an anime commercial titled 'Nikoyaka Shokudou' (Smiling Restaurant) on Wednesday. The commercial is intended to highlight produce grown in the prefecture, including meat (niku), rice (kome), vegetables (yasai), and fruit (kajitsu). The first characters of each of the words spell ""nikoyaka"" (smiling).",,,Music
33937,"Kirai, Demo, Suki",,嫌い、でも、好き,CM,Original,1.0,Finished Airing,False,2016-04-05,,5.07,,15445,704,0,"A commercial to promote HAL Tokyo College of Technology &amp; Design. Composer Teddyloid, rapper DAOKO, director Hibiki Yoshizaki, and character designer PALOW created the commercial. 

The character is named ""Throne.No.11 HAL mia,"" a girl who wants to change her fate. 

(Source: ANN)",,Sci-Fi,Music
33938,Koiwai Junsui Kajuu: Bokura Junsui-hen,,小岩井純水果汁 ぼくらじゅんすい篇,CM,Original,1.0,Finished Airing,False,2012-01-01,,5.47,,20177,271,0,A Kirin CM for their Koiwai Pure Fruit Juice line.,,,Music
33939,Kyoto Gakuen Daigaku,,京都学園大学,CM,Original,3.0,Finished Airing,False,2014-07-18,2015-11-19,5.69,,18136,404,0,Commercials for Kyoto Gakuen University with their official mascot Uzumasa Sono.,Transistor Studio,Slice of Life,
33940,Best Care Group,,ベストケアグループ,CM,Original,3.0,Finished Airing,False,2012-09-12,2014-09-19,6.1,,18413,384,0,"Commercials for Best Care Group, a facility that provides elderly entertainment assistance in Japan.",,Slice of Life,
33941,Towel Story,Towel Story,TOWEL STORY,CM,Original,4.0,Finished Airing,False,2011-08-24,2013-06-03,5.78,,16312,575,1,Sentimental commercials involving towels told in a cyclic manner.,Pops Inc.,Slice of Life,
33945,Taka no Tsume x Megane Super,,鷹の爪×メガネスーパー,ONA,Original,2.0,Finished Airing,False,2016-06-30,2016-11-22,,14640.0,19008,339,0,"A collaboration anime between Taka no Tsume and Megane Super, an eyeglasses company in Japan.",DLE,,Samurai
33946,Mikan Seijin Arawaru,,ミカンせいじん現わる,TV,Other,58.0,Finished Airing,False,2016-08-26,2017-09-29,,17702.0,17371,463,2,"The story centers on the titular Mikan Seijin (Orange Alien), who appears from Local 3 (an orange planet in a higher dimension) with plans of invading the Earth.

(Source: ANN)",,Comedy,
33948,Hinako Note,Hinako Note,ひなこのーと,TV,4-koma manga,12.0,Finished Airing,False,2017-04-07,2017-06-23,6.78,5425.0,2078,109979,220,"Born and raised in the countryside of Japan, Hinako ""Hina"" Sakuragi gets anxious easily when she talks to new people—so much so that she resembles a stiff scarecrow. To overcome this, Hina hopes to get involved in theater, inspired by a play she saw during her school's field trip. So, Hina moves into the Hitotose Manor in the bustling city of Tokyo to study at Fujiyama High School, aspiring to join the school's renowned theater club.

But to Hina's dismay, she learns that Fujiyama High's theater club has been on a lengthy hiatus. Having already come to Tokyo and enrolled in the school, Hina is at a loss for what to do next. Sensing her disappointment and eagerness to learn theater, Chiaki Hagino, the landlady of Hitotose Manor, encourages Hina to create a troupe with the residents of Hitotose Manor as its members.

Hinako Note follows Hina as she begins a new life in Tokyo attending Fujiyama High while learning the ropes of theater with the support of her friends along the way.

[Written by MAL Rewrite]",Passione,Slice of Life,"CGDCT, Performing Arts"
33949,Oshiete! Galko-chan: Natsuyasumi tte Hontou desu ka?,Please tell me! Galko-chan OVA,おしえて! ギャル子ちゃん 夏休みって本当ですか?,OVA,Web manga,1.0,Finished Airing,False,2017-01-23,,7.05,4162.0,4224,30990,28,Bundled with fourth manga volume.,feel.,Comedy,
33950,Black Clover: Jump Festa 2016 Special,,ブラッククローバー,OVA,Manga,1.0,Finished Airing,False,2016-11-27,,6.75,5587.0,3523,44787,129,An OVA episode bundled with the 11th manga volume.,Xebec,"Action, Comedy, Fantasy",
33957,Danball Senki Wars: All Star Battle,,ダンボール戦機ウォーズ スペシャルアニメ,Special,Game,1.0,Finished Airing,False,2014-02-27,,6.38,7804.0,14004,1062,2,"Arata Sena is unable to leave the island after he forgets to have his permission form signed. However, he gets an even better opportunity: facing off against LBX legend Ban Yamano.",OLM,Action,"Mecha, School"
33958,Robber's Company,Robber's Company,ROBBER'S COMPANY,ONA,Original,6.0,Finished Airing,False,2016-06-30,2017-08-02,5.89,10478.0,17172,482,0,"The stage is Tokyo. One girl wants to be a fashion designer. She gets a job officially selling suits, but main business is robbing banks. Her name is Funny. Is Funny able to follow her dream be a fashion designer even though she might get caught in the factions and bonds of the company?!

(Source: Official site)",Studio UGOKI,Comedy,
33962,Shoujo-tachi no Sadism The Animation,,少女達の茶道ism[サディズム] THE ANIMATION,OVA,Manga,2.0,Finished Airing,False,2016-09-02,2016-12-02,6.84,,6030,13133,55,"In hopes of getting the attention of their beloved teacher Souichirou Imai, four girls—Saori Asamiya, Miyako Fujieda, Isuzu Yamamoto, and Suzuhana Makinohara—lure him to an unused clubroom and drug him with an aphrodisiac. Feeling extreme lust toward his students, Souichirou is subjected to their sadistic yet loving advances that could end up as something more than just sexual intercourse.

[Written by MAL Rewrite]",Studio Eromatick,Hentai,
33964,91 Days: Mijikai Rousoku,91 Days: Brief Candle,91Days『Day7.5 短いローソク』,TV Special,Original,1.0,Finished Airing,False,2016-08-26,,6.55,6778.0,3940,35915,30,Recap of the first seven episodes of 91 Days series.,Shuka,"Action, Drama, Suspense","Historical, Organized Crime"
33966,Yume Oukoku to Nemureru 100-nin no Oujisama,100 Sleeping Princes and the Kingdom of Dreams,夢王国と眠れる100人の王子様,TV,Game,12.0,Finished Airing,False,2018-07-05,2018-09-20,5.9,10419.0,5133,19929,49,"The heroine is a normal girl, until one day she is invited to another world and becomes the princess of the dream world, where people use dreams as the energy to live. One day, the dream world is being attacked by something called ""yumekui"" (""dream eater""), and many princes are being attacked by it. The heroine must wake them up to save the dream world, as the princes are unable to wake up due to having their dreams stolen.

(Source: MAL News)",Project No.9,"Adventure, Fantasy","Isekai, Reverse Harem"
33969,Shuangsheng Lingtan,Twin Spirit Detectives,双生灵探,ONA,Manga,20.0,Finished Airing,False,2016-08-25,2017-01-05,7.14,3709.0,5794,14587,31,"There is always more to the world than meets the eye. This is the motto that twin brothers Sun Xiaotu and Sun Xiaohu follow in their lives as paranormal investigators, where what may be terrifying to some is just another day at work. Normally, it is simple for them to separate their daily lives from their job, but when they go to investigate a seemingly typical haunting of a pair of twins, a series of bizarre events throw their perception of the supernatural world into question as they become a target of the hauntings themselves.

The further the brothers search for answers to the paranormal mysteries thrown at them, the hazier the lines between truth and fiction become. Through the challenging and sometimes dangerous adventures ahead, one question remains: what kind of secrets are the ghosts trying to hide from them, and are they already more connected to the spirits than they originally thought?

[Written by MAL Rewrite]",B.CMAY PICTURES,Mystery,Psychological
33970,Girls & Panzer: Saishuushou Part 1,Girls und Panzer das Finale – Part 1,『ガールズ＆パンツァー 最終章』第1話,Movie,Original,1.0,Finished Airing,False,2017-12-09,,7.95,731.0,3204,52933,143,"Rumor has it that Momo Kawashima, former student council member at Ooarai Girls Academy, is bound to repeat a year. Having failed her university entry exams, she is far from spending another year at Ooarai, but her plight is unenviable nevertheless.

The only way for her to gain admission into a university is to be granted an athletic scholarship. With the Winter Continuous Track Cup rapidly approaching, Momo becomes the commander of Ooarai's tankery team, so as to demonstrate her sport skills and wipe away the stain on her honor.

Their first opponent—French-themed BC Freedom High School—is split into two factions that are constantly at odds with each other. Despite this seemingly fortuitous match against a disorganized rival, Ooarai might soon find itself taking one step too far.

[Written by MAL Rewrite]",Actas,,"CGDCT, Military, School"
33972,Cyphers,,사이퍼즈,ONA,Game,3.0,Finished Airing,False,2011-06-08,2016-05-14,5.85,10654.0,10486,3027,20,"Ep 1: The grand opening animation trailer for the nation-wide launch of the Korean video game Cyphers. 

Ep 2: ""Cyphers Episode 1: Feather"", fully voiced action-packed animated feature made in 2011. No more were created after this initial one.

Ep 3: The commemorative 5th Anniversary animation trailer for the Korean video game Cyphers.",Studio Ppuri,Action,
33975,3-nen D-gumi Glass no Kamen,The Glass Mask Year 3 Class D,３ねんＤぐみガラスの仮面,TV,Manga,13.0,Finished Airing,False,2016-10-03,2016-12-26,4.7,13490.0,10908,2670,3,"The series re-imagines the Glass Mask manga and its characters in a school gag comedy focused on satirizing modern society.

(Source: ANN)",DLE,Comedy,"Parody, School"
33978,0-sen Hayato Pilot,,0戦はやと 奇襲,OVA,Manga,1.0,Finished Airing,False,1985-01-01,,5.73,11204.0,17017,496,0,The pilot episode of 0-sen Hayato released only on VHS and Betamax. Chronologically it is considered the 1st episode of the franchise.,,,"Historical, Military"
33979,Kowaremono: Risa Plus The Animation,,コワレモノ:璃沙 PLUS THE ANIMATION,OVA,Manga,1.0,Finished Airing,False,2016-10-07,,6.7,,6628,10406,35,Based on the manga by Yoshiron.,Studio 1st,Hentai,
33980,Mirai ni Mukete: Bousai wo Kangaeru,,未来に向けて 防災を考える,Movie,Original,1.0,Finished Airing,False,2016-09-07,,,20241.0,18557,373,0,"The Tohoku Regional Development Association is developing an anime to raise earthquake awareness. The anime will illustrate lessons learned from the March 11, 2011 Tohoku (Northeastern Japan) earthquake and tsunami, and emphasize the importance of constant preparedness and disaster prevention and readiness. 

The anime will be 60 minutes long and will have two parts titled ""Sonaeru"" (Prepare) and ""Manabu"" (Learn), focusing on true stories from Iwate prefecture's Fudai village and Kamaishi City. 

""Sonaeru"" is set during the 1970s to 1980s, and focuses on the story of Kotoku Wamura, the mayor of the village Fudai at the time, as he attempts to persuade the village assembly that his proposed floodgate and seawall project is not useless. He remembers the 1896 and 1933 Sanriku earthquakes and tsunamis in proposing the project. The 15.5-meter (51-foot) floodgate — the highest in the Tohoku region — ends up sparing Fudai the damage that the 2011 tsunami subjected other coastal towns. 

""Manabu"" centers on elementary school children in Kamaishi City during the 2011 disaster, illustrating their lessons learned in disaster readiness to head to higher ground. The story will show ""Tsunami Tendenko,"" a local custom telling people to individually seek higher ground on their own initiative, in a lesson that the children would teach their parents. 

(Source: ANN)",,Drama,Educational
33981,Pretty x Cation 2 The Animation,,PRETTY×CATION 2 THE ANIMATION,OVA,Visual novel,2.0,Finished Airing,False,2016-11-25,2017-01-27,7.15,,7068,8927,23,,T-Rex,Hentai,
33982,Ishiyama-dera Digital Engi Emaki,,石山寺デジタル縁起絵巻,Special,Other,1.0,Finished Airing,False,2016-09-09,,,21476.0,20152,272,0,"The Ishiyama-dera temple in Outsu announced that the temple's Ishiyama-dera engi emaki scrolls will get their first CG anime adaptation as part of a ""Ishiyama-dera Digital engi emaki Project."" The anime will depict the first story in the first scroll, which illustrates the Hira Myoujin deity appearing before temple founder Rōben in the form of an old man, and giving him an oracle to construct the Ishiyama-dera. 

The Ishiyama-dera engi emaki are a series of seven scrolls depicting 33 illustrated stories set in and around the temple, including a scene depicting the moment when Murasaki Shikibu allegedly was inspired to write The Tale of Genji while viewing Lake Biwa from the temple. The scrolls are considered an Important Cultural Property, and were first displayed together for the first time in 2012. 

(Source: ANN)",,,Historical
